epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,2292.07,0.72221,0.5043,1.15172,0.93188,0.88093,0.95682,0.85831,0.50551,0.42581,0.98151,0.000745223,0.000745223,0.000745223
147,2308.13,0.73527,0.51052,1.16991,0.92779,0.91413,0.95803,0.84323,0.57431,0.39319,0.99962,0.000740508,0.000740508,0.000740508
148,2323.52,0.7498,0.54718,1.16945,0.95961,0.89825,0.95792,0.85974,0.52866,0.38708,0.99032,0.000735792,0.000735792,0.000735792
149,2338.41,0.73854,0.52856,1.16989,0.93036,0.90556,0.96345,0.86499,0.51915,0.36576,0.98642,0.000731076,0.000731076,0.000731076
150,2353.32,0.7256,0.50977,1.15216,0.91384,0.92677,0.95762,0.86757,0.49082,0.38407,0.97156,0.000726361,0.000726361,0.000726361
151,2368.61,0.70661,0.49457,1.14029,0.92233,0.90871,0.95539,0.85747,0.51985,0.43976,0.98125,0.000721645,0.000721645,0.000721645
152,2383.53,0.72406,0.52631,1.1496,0.9529,0.8961,0.95432,0.86049,0.51298,0.39878,0.97973,0.000716929,0.000716929,0.000716929
153,2398.54,0.71485,0.51361,1.14699,0.94404,0.90769,0.95571,0.86084,0.52682,0.36831,0.98497,0.000712214,0.000712214,0.000712214
154,2413.46,0.72078,0.51622,1.15456,0.91982,0.93824,0.96012,0.86594,0.52628,0.39236,0.9921,0.000707498,0.000707498,0.000707498
155,2428.33,0.70946,0.49436,1.14926,0.90107,0.92124,0.9521,0.8575,0.51202,0.42696,0.98488,0.000702782,0.000702782,0.000702782
156,2442.99,0.72617,0.52461,1.15441,0.91164,0.92919,0.95574,0.85656,0.52491,0.40569,0.99156,0.000698066,0.000698066,0.000698066
157,2459.15,0.70012,0.5053,1.14956,0.92536,0.89497,0.95713,0.84762,0.55725,0.41139,1.00309,0.000693351,0.000693351,0.000693351
158,2474.01,0.734,0.53474,1.18391,0.92617,0.90956,0.96045,0.85494,0.5411,0.39242,0.99418,0.000688635,0.000688635,0.000688635
