epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,7808.32,0.85604,0.73779,1.25134,0.92665,0.86691,0.94083,0.73151,0.85851,0.51048,1.21524,0.000853685,0.000853685,0.000853685
124,7870.66,0.82819,0.67778,1.2347,0.87054,0.88173,0.92466,0.68151,1.02793,0.56225,1.31267,0.000848969,0.000848969,0.000848969
125,7919.12,0.85431,0.74683,1.25866,0.91305,0.8333,0.93263,0.72827,0.87383,0.53521,1.20594,0.000844253,0.000844253,0.000844253
126,7980.94,0.84521,0.7097,1.24307,0.8774,0.85982,0.92761,0.72598,0.85839,0.57954,1.20789,0.000839537,0.000839537,0.000839537
127,8046.19,0.83181,0.69745,1.24787,0.89029,0.87269,0.93494,0.70866,0.96011,0.54695,1.25183,0.000834822,0.000834822,0.000834822
128,8109.98,0.83292,0.68559,1.24311,0.86135,0.91636,0.93938,0.74763,0.82304,0.47601,1.18181,0.000830106,0.000830106,0.000830106
129,8177.55,0.84647,0.67831,1.24245,0.92157,0.87005,0.94591,0.75442,0.83081,0.49055,1.20238,0.00082539,0.00082539,0.00082539
130,8236.61,0.82842,0.69174,1.22924,0.89312,0.86575,0.93666,0.73933,0.87524,0.53843,1.21445,0.000820675,0.000820675,0.000820675
131,8300.38,0.85041,0.71463,1.24169,0.87871,0.82666,0.91493,0.73357,0.80585,0.62159,1.17017,0.000815959,0.000815959,0.000815959
132,8363.89,0.82852,0.68887,1.23369,0.90259,0.87648,0.93935,0.73124,0.89313,0.51816,1.22133,0.000811243,0.000811243,0.000811243
133,8418.47,0.84013,0.71285,1.24925,0.93682,0.86833,0.94039,0.7469,0.85374,0.49655,1.19461,0.000806528,0.000806528,0.000806528
134,8498.9,0.8475,0.72019,1.2454,0.93234,0.88093,0.93863,0.68549,1.06242,0.53044,1.34411,0.000801812,0.000801812,0.000801812
135,8559.51,0.82585,0.68199,1.23393,0.88175,0.87946,0.93832,0.72206,0.92897,0.51629,1.25267,0.000797096,0.000797096,0.000797096
136,8622.84,0.84157,0.72022,1.2563,0.91137,0.82836,0.93416,0.71537,0.91102,0.55639,1.23732,0.00079238,0.00079238,0.00079238
137,8682.46,0.83525,0.69838,1.24295,0.91431,0.83286,0.93793,0.73081,0.87454,0.517,1.21427,0.000787665,0.000787665,0.000787665
138,8728.32,0.84349,0.67217,1.24562,0.88087,0.86969,0.93049,0.73424,0.87173,0.53735,1.20266,0.000782949,0.000782949,0.000782949
139,8793.04,0.81618,0.67033,1.23519,0.92116,0.86411,0.93537,0.65527,1.16247,0.56481,1.40045,0.000778233,0.000778233,0.000778233
140,8846.86,0.83105,0.67653,1.2388,0.88863,0.86727,0.929,0.73466,0.83634,0.5028,1.18495,0.000773518,0.000773518,0.000773518
141,8909.29,0.8335,0.68461,1.25639,0.91138,0.80672,0.92912,0.69729,0.96359,0.57969,1.27192,0.000768802,0.000768802,0.000768802
142,8971.97,0.81501,0.66001,1.23378,0.94352,0.81997,0.93589,0.70442,0.95716,0.55311,1.26575,0.000764086,0.000764086,0.000764086
143,9027.12,0.82255,0.68934,1.23477,0.80232,0.92525,0.93716,0.73668,0.82015,0.53215,1.19664,0.000759371,0.000759371,0.000759371
144,9077.67,0.79893,0.64656,1.21885,0.80174,0.8831,0.93118,0.71088,0.89192,0.56132,1.23129,0.000754655,0.000754655,0.000754655
145,9140.36,0.80124,0.65826,1.19906,0.92333,0.85636,0.94479,0.74252,0.83936,0.47813,1.1868,0.000749939,0.000749939,0.000749939
146,9216.68,0.82375,0.69471,1.22287,0.91476,0.8832,0.94494,0.75474,0.81913,0.47159,1.17881,0.000745223,0.000745223,0.000745223
147,9281.3,0.79995,0.68012,1.21594,0.86217,0.84684,0.92361,0.73801,0.80099,0.54537,1.1798,0.000740508,0.000740508,0.000740508
148,9344.57,0.77503,0.65453,1.20512,0.92839,0.78258,0.92182,0.7183,0.86886,0.59955,1.23075,0.000735792,0.000735792,0.000735792
149,9401.26,0.78909,0.65286,1.20468,0.88489,0.89277,0.9355,0.71887,0.89591,0.54973,1.24131,0.000731076,0.000731076,0.000731076
150,9469.05,0.78572,0.6507,1.20541,0.88654,0.85011,0.92855,0.71918,0.88601,0.53819,1.23642,0.000726361,0.000726361,0.000726361
151,9523.79,0.79778,0.65264,1.228,0.93651,0.8706,0.94206,0.74899,0.82326,0.49038,1.19681,0.000721645,0.000721645,0.000721645
152,9594.9,0.79446,0.67374,1.21598,0.95443,0.8761,0.94815,0.72564,0.91377,0.47091,1.24886,0.000716929,0.000716929,0.000716929
153,9655.76,0.79697,0.6522,1.21274,0.92014,0.86052,0.94047,0.73771,0.84463,0.51183,1.20088,0.000712214,0.000712214,0.000712214
154,9719.66,0.81158,0.66085,1.21535,0.93424,0.88318,0.94261,0.7402,0.86346,0.47843,1.21143,0.000707498,0.000707498,0.000707498
155,9780.76,0.78556,0.64547,1.19702,0.91706,0.85998,0.94064,0.74284,0.85291,0.48544,1.19996,0.000702782,0.000702782,0.000702782
156,9834.46,0.78909,0.64423,1.2104,0.92273,0.87657,0.93917,0.7003,0.96588,0.54741,1.25928,0.000698066,0.000698066,0.000698066
157,9911.22,0.77474,0.63428,1.20515,0.95074,0.85887,0.93679,0.69486,0.97541,0.52797,1.27775,0.000693351,0.000693351,0.000693351
158,9959.27,0.81728,0.66027,1.23261,0.94158,0.82999,0.9312,0.71004,0.92538,0.54479,1.25168,0.000688635,0.000688635,0.000688635
159,10010.4,0.7875,0.6198,1.20472,0.85794,0.88298,0.93981,0.73382,0.85919,0.4894,1.20977,0.000683919,0.000683919,0.000683919
160,10087.1,0.78598,0.64082,1.20842,0.9047,0.84637,0.93498,0.73229,0.84577,0.50039,1.19502,0.000679204,0.000679204,0.000679204
161,10135.7,0.76322,0.62434,1.18439,0.86821,0.84406,0.93065,0.71687,0.92639,0.5153,1.24669,0.000674488,0.000674488,0.000674488
162,10200.3,0.80039,0.65404,1.2097,0.93516,0.84247,0.93994,0.72692,0.92721,0.50514,1.2547,0.000669772,0.000669772,0.000669772
163,10279.6,0.77054,0.61977,1.19319,0.88664,0.86424,0.93029,0.71123,0.92637,0.53367,1.24241,0.000665057,0.000665057,0.000665057
164,10342.7,0.76895,0.63833,1.18632,0.93638,0.84817,0.93417,0.72822,0.90319,0.51369,1.23269,0.000660341,0.000660341,0.000660341
165,10406.3,0.77715,0.63046,1.18939,0.91283,0.86273,0.94932,0.74541,0.85179,0.50238,1.19988,0.000655625,0.000655625,0.000655625
166,10472.5,0.79538,0.6462,1.19724,0.88638,0.86211,0.93823,0.73601,0.85611,0.50052,1.20727,0.000650909,0.000650909,0.000650909
167,10543.9,0.76841,0.62325,1.18241,0.90276,0.86184,0.93514,0.73644,0.87222,0.54019,1.2093,0.000646194,0.000646194,0.000646194
