epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1369.72,1.00893,0.68702,1.2344,0.91773,0.88268,0.94768,0.69075,1.02878,0.54928,1.20697,0.00833114,0.00833114,0.00833114
61,1392.37,1.0084,0.6866,1.23248,0.91135,0.89528,0.94961,0.67767,1.07418,0.5372,1.22825,0.00830286,0.00830286,0.00830286
62,1415.26,1.00959,0.69136,1.23614,0.90323,0.90401,0.95376,0.69849,1.02566,0.52572,1.21953,0.00827457,0.00827457,0.00827457
63,1438.64,1.00751,0.68826,1.23885,0.91786,0.88869,0.95407,0.70645,1.0076,0.51961,1.20675,0.00824629,0.00824629,0.00824629
64,1461.69,1.00246,0.68475,1.22823,0.91749,0.87244,0.94806,0.70147,0.99798,0.52932,1.18822,0.008218,0.008218,0.008218
65,1485.3,0.99484,0.6717,1.2261,0.9177,0.88684,0.95341,0.70674,0.99273,0.51252,1.18465,0.00818971,0.00818971,0.00818971
66,1508.19,0.9865,0.66952,1.2226,0.9046,0.89685,0.95411,0.70572,1.01728,0.5058,1.20355,0.00816143,0.00816143,0.00816143
67,1531.8,0.99369,0.66869,1.23165,0.9216,0.88189,0.95507,0.71129,0.9921,0.51369,1.19565,0.00813314,0.00813314,0.00813314
68,1554.95,0.98455,0.66827,1.2153,0.91976,0.90261,0.95921,0.7089,0.99334,0.51078,1.1794,0.00810486,0.00810486,0.00810486
69,1577.86,0.98639,0.67322,1.21609,0.9132,0.89471,0.95433,0.7083,0.98333,0.50726,1.18627,0.00807657,0.00807657,0.00807657
70,1601,0.97406,0.66591,1.20975,0.91956,0.89109,0.95331,0.71063,0.99439,0.50598,1.18901,0.00804829,0.00804829,0.00804829
71,1624.16,0.98801,0.67013,1.22192,0.91644,0.89685,0.95644,0.71047,0.99188,0.50169,1.19279,0.00802,0.00802,0.00802
72,1647.11,0.98095,0.66578,1.21822,0.91142,0.89921,0.95656,0.71396,0.98932,0.50055,1.18787,0.00799171,0.00799171,0.00799171
73,1670.94,0.97933,0.66662,1.21506,0.91891,0.9,0.9572,0.71843,0.96333,0.48814,1.17222,0.00796343,0.00796343,0.00796343
74,1694.18,0.96844,0.66728,1.21372,0.90467,0.91906,0.95901,0.72029,0.96303,0.48661,1.18332,0.00793514,0.00793514,0.00793514
75,1717.88,0.96885,0.65393,1.21115,0.90681,0.91941,0.95921,0.72471,0.95907,0.48886,1.17588,0.00790686,0.00790686,0.00790686
76,1741.63,0.96024,0.65497,1.20522,0.90178,0.91086,0.95823,0.72128,0.96973,0.50263,1.17419,0.00787857,0.00787857,0.00787857
77,1765.29,0.96214,0.66295,1.20914,0.89398,0.92285,0.95673,0.71729,0.97607,0.49221,1.18412,0.00785029,0.00785029,0.00785029
78,1788.4,0.96744,0.65,1.21483,0.90592,0.91747,0.95776,0.72518,0.96425,0.48655,1.18309,0.007822,0.007822,0.007822
79,1811.55,0.96785,0.65098,1.21201,0.91718,0.91556,0.96123,0.73271,0.94055,0.46988,1.16737,0.00779371,0.00779371,0.00779371
80,1835.57,0.96494,0.65351,1.2113,0.90495,0.91458,0.96007,0.72435,0.9522,0.48326,1.1674,0.00776543,0.00776543,0.00776543
81,1859.28,0.96324,0.6483,1.20291,0.91241,0.9189,0.96332,0.73259,0.93884,0.46965,1.15458,0.00773714,0.00773714,0.00773714
82,1882.86,0.9614,0.65211,1.20797,0.90728,0.91687,0.9601,0.73241,0.94086,0.47643,1.15951,0.00770886,0.00770886,0.00770886
83,1906.41,0.96324,0.64975,1.20629,0.90436,0.92328,0.9638,0.73697,0.93718,0.46555,1.16209,0.00768057,0.00768057,0.00768057
84,1930.34,0.96099,0.65233,1.20116,0.91186,0.92051,0.96235,0.73252,0.94335,0.47141,1.16139,0.00765229,0.00765229,0.00765229
85,1954.18,0.94921,0.63825,1.20198,0.92993,0.90919,0.96063,0.73046,0.9378,0.46957,1.16018,0.007624,0.007624,0.007624
86,1978.11,0.95056,0.64367,1.20127,0.92615,0.9126,0.96056,0.73504,0.92112,0.46213,1.15639,0.00759571,0.00759571,0.00759571
87,2001.75,0.94514,0.63257,1.19354,0.90351,0.93642,0.96216,0.73712,0.92838,0.46684,1.15521,0.00756743,0.00756743,0.00756743
88,2025.69,0.95897,0.65236,1.19834,0.92527,0.90787,0.96229,0.74473,0.91314,0.45936,1.14591,0.00753914,0.00753914,0.00753914
89,2049.72,0.94797,0.63681,1.19717,0.9357,0.9052,0.96203,0.73893,0.91682,0.46134,1.13833,0.00751086,0.00751086,0.00751086
90,2073.46,0.95197,0.64399,1.19721,0.93267,0.90709,0.96437,0.74417,0.90924,0.45868,1.13708,0.00748257,0.00748257,0.00748257
91,2097.8,0.93897,0.63443,1.19648,0.9335,0.89527,0.96039,0.74517,0.90839,0.46333,1.14798,0.00745429,0.00745429,0.00745429
92,2121.64,0.94754,0.63496,1.19952,0.93337,0.90945,0.96252,0.74424,0.90133,0.45586,1.1455,0.007426,0.007426,0.007426
93,2145.22,0.92589,0.62855,1.18974,0.92218,0.91448,0.96257,0.74156,0.90779,0.45223,1.14552,0.00739771,0.00739771,0.00739771
94,2168.79,0.9357,0.63189,1.19277,0.91774,0.91339,0.96231,0.74657,0.90126,0.45525,1.13927,0.00736943,0.00736943,0.00736943
95,2192.59,0.92213,0.6097,1.18531,0.92261,0.91989,0.96102,0.74414,0.90578,0.45628,1.13906,0.00734114,0.00734114,0.00734114
96,2216.53,0.93008,0.62502,1.18549,0.91781,0.92362,0.9627,0.747,0.90287,0.45412,1.14265,0.00731286,0.00731286,0.00731286
97,2240.47,0.92595,0.62339,1.18055,0.91433,0.92443,0.96503,0.74743,0.89794,0.44708,1.14085,0.00728457,0.00728457,0.00728457
98,2263.91,0.91457,0.61507,1.18236,0.92579,0.92756,0.96628,0.74798,0.89972,0.43935,1.14097,0.00725629,0.00725629,0.00725629
99,2286.84,0.9296,0.627,1.19209,0.93307,0.91112,0.96423,0.75077,0.89868,0.43991,1.14262,0.007228,0.007228,0.007228
100,2309.94,0.92244,0.61969,1.18322,0.92337,0.93071,0.96536,0.75057,0.89998,0.44367,1.14745,0.00719971,0.00719971,0.00719971
101,2333.25,0.92479,0.62606,1.18338,0.92501,0.92598,0.9651,0.74512,0.90363,0.44511,1.14289,0.00717143,0.00717143,0.00717143
102,2356.26,0.92781,0.62423,1.18325,0.93065,0.91969,0.96584,0.74839,0.90293,0.44132,1.13659,0.00714314,0.00714314,0.00714314
103,2378.93,0.92623,0.62623,1.18775,0.9362,0.91284,0.96464,0.7547,0.89196,0.44035,1.13338,0.00711486,0.00711486,0.00711486
104,2401.44,0.91921,0.62156,1.1812,0.92261,0.9315,0.96452,0.75212,0.8899,0.44428,1.13182,0.00708657,0.00708657,0.00708657
105,2424.48,0.92152,0.61705,1.17663,0.93433,0.91866,0.96594,0.75549,0.88073,0.43716,1.12055,0.00705829,0.00705829,0.00705829
106,2447.58,0.90943,0.61022,1.17414,0.93692,0.91225,0.96529,0.7572,0.87883,0.43624,1.12286,0.00703,0.00703,0.00703
107,2470.94,0.91595,0.61166,1.17926,0.94906,0.90472,0.96491,0.75974,0.87768,0.43792,1.12234,0.00700171,0.00700171,0.00700171
108,2493.9,0.91454,0.60657,1.18097,0.93343,0.91635,0.9647,0.75614,0.87673,0.44093,1.12281,0.00697343,0.00697343,0.00697343
109,2517.2,0.9055,0.60956,1.17324,0.92508,0.9315,0.96437,0.76013,0.87556,0.4354,1.123,0.00694514,0.00694514,0.00694514
110,2540.84,0.91224,0.61994,1.17549,0.94361,0.91654,0.96491,0.76024,0.87089,0.43372,1.11749,0.00691686,0.00691686,0.00691686
111,2564.75,0.89617,0.59849,1.16308,0.9346,0.92362,0.96591,0.7624,0.8653,0.43293,1.11365,0.00688857,0.00688857,0.00688857
112,2588.44,0.89971,0.60147,1.16907,0.9396,0.91861,0.96745,0.7633,0.85701,0.42978,1.11091,0.00686029,0.00686029,0.00686029
113,2612.05,0.90164,0.60366,1.1669,0.93429,0.92205,0.96644,0.76025,0.85998,0.43143,1.11682,0.006832,0.006832,0.006832
114,2635.92,0.89927,0.59149,1.16003,0.93852,0.91654,0.96674,0.7628,0.85694,0.42869,1.11702,0.00680371,0.00680371,0.00680371
115,2659.89,0.89276,0.601,1.15536,0.94696,0.91181,0.96679,0.76243,0.85474,0.42706,1.11529,0.00677543,0.00677543,0.00677543
116,2684.23,0.89286,0.59607,1.16378,0.92195,0.93307,0.96716,0.76737,0.85005,0.4236,1.11241,0.00674714,0.00674714,0.00674714
117,2707.68,0.88033,0.5815,1.15286,0.92142,0.92992,0.96659,0.76705,0.84882,0.42625,1.11295,0.00671886,0.00671886,0.00671886
118,2731.27,0.89657,0.59851,1.15659,0.92624,0.92949,0.96719,0.77151,0.84384,0.42129,1.10605,0.00669057,0.00669057,0.00669057
119,2755.19,0.88893,0.59202,1.14766,0.94122,0.92035,0.96726,0.76707,0.85055,0.41902,1.10371,0.00666229,0.00666229,0.00666229
120,2777.98,0.88977,0.59598,1.16007,0.94064,0.92362,0.96683,0.76608,0.8514,0.41529,1.1047,0.006634,0.006634,0.006634
121,2801.6,0.88729,0.60032,1.15293,0.93315,0.9252,0.9684,0.76809,0.85066,0.41436,1.1022,0.00660571,0.00660571,0.00660571
122,2824.76,0.88217,0.5912,1.14804,0.94033,0.92047,0.96807,0.76894,0.84562,0.41672,1.09989,0.00657743,0.00657743,0.00657743
123,2848.36,0.89273,0.59708,1.15516,0.93963,0.92047,0.9681,0.76888,0.84495,0.41845,1.09924,0.00654914,0.00654914,0.00654914
124,2871.3,0.88534,0.58783,1.16047,0.91781,0.94082,0.96849,0.77069,0.84214,0.41647,1.10096,0.00652086,0.00652086,0.00652086
125,2894.54,0.8759,0.5852,1.14561,0.92113,0.94725,0.96916,0.77128,0.83782,0.41194,1.09785,0.00649257,0.00649257,0.00649257
126,2917.73,0.87929,0.58547,1.14981,0.94057,0.92212,0.96835,0.77028,0.83787,0.41262,1.10068,0.00646429,0.00646429,0.00646429
127,2940.59,0.87382,0.58376,1.14311,0.93979,0.92176,0.96795,0.77238,0.83546,0.41187,1.09827,0.006436,0.006436,0.006436
128,2963.41,0.88041,0.58652,1.15268,0.92102,0.94094,0.96865,0.77002,0.83423,0.41196,1.10051,0.00640771,0.00640771,0.00640771
129,2986.03,0.86774,0.57088,1.14647,0.94337,0.91826,0.96896,0.77086,0.83362,0.41225,1.10018,0.00637943,0.00637943,0.00637943
130,3009.84,0.87396,0.58504,1.14215,0.92343,0.93465,0.96826,0.77249,0.832,0.41232,1.09686,0.00635114,0.00635114,0.00635114
131,3033.38,0.86405,0.56674,1.13781,0.92076,0.93858,0.96845,0.77316,0.83132,0.41347,1.09526,0.00632286,0.00632286,0.00632286
132,3057.53,0.86534,0.57246,1.14018,0.93553,0.92283,0.96883,0.77503,0.82829,0.41241,1.09417,0.00629457,0.00629457,0.00629457
133,3081.27,0.8702,0.57923,1.14866,0.93127,0.92822,0.96891,0.77443,0.82707,0.41237,1.09513,0.00626629,0.00626629,0.00626629
134,3104.74,0.86492,0.57575,1.13916,0.92767,0.92835,0.96858,0.77707,0.82538,0.41077,1.09399,0.006238,0.006238,0.006238
135,3128.53,0.85249,0.56778,1.13643,0.93168,0.92677,0.96908,0.77721,0.82236,0.4084,1.09188,0.00620971,0.00620971,0.00620971
136,3152.23,0.85294,0.5735,1.12657,0.91725,0.94267,0.96911,0.77777,0.82102,0.40659,1.0883,0.00618143,0.00618143,0.00618143
137,3176.24,0.85256,0.56707,1.12529,0.9191,0.94331,0.96918,0.77885,0.82008,0.40741,1.08664,0.00615314,0.00615314,0.00615314
138,3200.3,0.85366,0.57096,1.12841,0.92253,0.93768,0.9683,0.7797,0.81937,0.40666,1.08662,0.00612486,0.00612486,0.00612486
139,3223.96,0.85355,0.57048,1.13817,0.92723,0.93314,0.96881,0.77933,0.81814,0.40603,1.08753,0.00609657,0.00609657,0.00609657
140,3247.6,0.85767,0.56633,1.13371,0.92767,0.93918,0.97035,0.78164,0.81349,0.40276,1.08587,0.00606829,0.00606829,0.00606829
141,3271.33,0.86016,0.57418,1.13574,0.92845,0.94004,0.97031,0.78295,0.81117,0.40249,1.08443,0.00604,0.00604,0.00604
142,3295.25,0.84937,0.56401,1.13436,0.9304,0.9368,0.96961,0.78443,0.80989,0.40156,1.08498,0.00601171,0.00601171,0.00601171
143,3319.16,0.8505,0.55767,1.13344,0.92846,0.93937,0.96971,0.78417,0.80934,0.40162,1.08401,0.00598343,0.00598343,0.00598343
144,3343.21,0.84954,0.56605,1.13385,0.92979,0.9378,0.96959,0.78364,0.80818,0.40195,1.08395,0.00595514,0.00595514,0.00595514
145,3366.98,0.83734,0.55531,1.12378,0.93426,0.93701,0.96888,0.7835,0.80819,0.40217,1.08346,0.00592686,0.00592686,0.00592686
146,3391.19,0.84806,0.56603,1.13154,0.93427,0.93465,0.96845,0.78278,0.81142,0.4035,1.08551,0.00589857,0.00589857,0.00589857
147,3414.66,0.83092,0.54705,1.12475,0.93325,0.93622,0.96844,0.783,0.80993,0.4032,1.08435,0.00587029,0.00587029,0.00587029
148,3438.97,0.84223,0.56101,1.13119,0.93398,0.93572,0.96889,0.78374,0.80785,0.40173,1.08394,0.005842,0.005842,0.005842
149,3462.24,0.83445,0.55915,1.12468,0.93543,0.93541,0.96893,0.78279,0.80657,0.40077,1.08427,0.00581371,0.00581371,0.00581371
150,3486.37,0.83882,0.56338,1.1238,0.93764,0.93531,0.96944,0.78377,0.80675,0.40027,1.08419,0.00578543,0.00578543,0.00578543
151,3510.46,0.85174,0.55836,1.13499,0.93732,0.93465,0.96958,0.78515,0.80496,0.39873,1.08376,0.00575714,0.00575714,0.00575714
152,3534.55,0.83779,0.56054,1.12272,0.93756,0.93406,0.96957,0.78486,0.80425,0.39801,1.08271,0.00572886,0.00572886,0.00572886
