epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,5383.26,0.8062,0.60845,1.23318,0.8765,0.80004,0.88462,0.68081,0.90693,0.6728,1.22282,0.000886694,0.000886694,0.000886694
117,5447.91,0.79772,0.63145,1.22796,0.87924,0.80413,0.90282,0.7016,0.8815,0.63268,1.21382,0.000881979,0.000881979,0.000881979
118,5493.46,0.78767,0.61364,1.217,0.83245,0.84636,0.91443,0.7136,0.84373,0.60747,1.17949,0.000877263,0.000877263,0.000877263
119,5547.81,0.81662,0.65506,1.25483,0.81006,0.82879,0.88105,0.6679,0.94311,0.713,1.23936,0.000872547,0.000872547,0.000872547
120,5633.42,0.81072,0.61605,1.24983,0.92332,0.82241,0.90481,0.65791,1.06619,0.63976,1.32343,0.000867832,0.000867832,0.000867832
121,5693.92,0.80347,0.60712,1.23733,0.81304,0.8725,0.89501,0.68528,0.91735,0.61556,1.23475,0.000863116,0.000863116,0.000863116
122,5750.68,0.78981,0.61444,1.23353,0.90749,0.81273,0.91519,0.702,0.93428,0.57078,1.23708,0.0008584,0.0008584,0.0008584
123,5793.57,0.8003,0.61853,1.23246,0.85245,0.84606,0.89134,0.68247,0.97358,0.66162,1.25414,0.000853685,0.000853685,0.000853685
124,5869.03,0.81136,0.63823,1.23901,0.92287,0.80377,0.90884,0.69229,0.93473,0.61088,1.24412,0.000848969,0.000848969,0.000848969
125,5910.07,0.78277,0.59347,1.22223,0.89112,0.84938,0.91613,0.69973,0.95532,0.6046,1.25372,0.000844253,0.000844253,0.000844253
126,5970.21,0.80684,0.59069,1.24866,0.85083,0.83357,0.90625,0.63623,1.14503,0.65139,1.38727,0.000839537,0.000839537,0.000839537
127,6005.71,0.7824,0.61096,1.23559,0.84056,0.83457,0.89839,0.70129,0.8578,0.62749,1.20687,0.000834822,0.000834822,0.000834822
128,6055.56,0.76401,0.56985,1.21046,0.89884,0.81844,0.9051,0.66578,0.99995,0.62296,1.29898,0.000830106,0.000830106,0.000830106
129,6078.76,0.77323,0.58254,1.22674,0.89756,0.82463,0.90639,0.68831,0.88619,0.60502,1.22734,0.00082539,0.00082539,0.00082539
130,6164.22,0.78457,0.58982,1.21706,0.83483,0.80133,0.88341,0.63302,1.05651,0.69073,1.34844,0.000820675,0.000820675,0.000820675
131,6248.83,0.78282,0.5977,1.21886,0.89264,0.78645,0.88899,0.70093,0.85816,0.64562,1.20115,0.000815959,0.000815959,0.000815959
132,6289.48,0.77565,0.58323,1.2025,0.91642,0.78588,0.91301,0.69562,0.93851,0.61881,1.26751,0.000811243,0.000811243,0.000811243
133,6355.82,0.79107,0.58813,1.22553,0.85959,0.85995,0.90857,0.70506,0.87924,0.58466,1.22074,0.000806528,0.000806528,0.000806528
134,6408.37,0.77421,0.57194,1.22226,0.8758,0.82541,0.90581,0.69366,0.95236,0.6072,1.25276,0.000801812,0.000801812,0.000801812
