epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,1485.86,0.88883,0.57631,1.30353,0.85573,0.84591,0.91463,0.76926,0.69756,0.56694,1.09477,0.000995156,0.000995156,0.000995156
94,1502.26,0.82326,0.5772,1.2532,0.84333,0.88659,0.92372,0.78836,0.63388,0.51192,1.04638,0.00099044,0.00099044,0.00099044
95,1520.61,0.82402,0.5369,1.26149,0.91818,0.79647,0.92854,0.77783,0.69641,0.57435,1.08906,0.000985724,0.000985724,0.000985724
96,1536.13,0.82914,0.54232,1.2555,0.93574,0.83536,0.93167,0.79671,0.65659,0.52868,1.06319,0.000981008,0.000981008,0.000981008
97,1554.66,0.84137,0.54212,1.26616,0.88645,0.89957,0.92728,0.78127,0.68439,0.52935,1.0847,0.000976293,0.000976293,0.000976293
98,1569.88,0.82715,0.56838,1.25048,0.83595,0.91284,0.93566,0.75375,0.76524,0.52307,1.11621,0.000971577,0.000971577,0.000971577
99,1584.9,0.84592,0.5492,1.25342,0.91191,0.85562,0.94692,0.79314,0.66085,0.47626,1.07052,0.000966861,0.000966861,0.000966861
100,1600.35,0.83733,0.57692,1.25925,0.8989,0.90922,0.94793,0.79284,0.68267,0.48902,1.08236,0.000962146,0.000962146,0.000962146
101,1615.79,0.83727,0.54526,1.26915,0.91019,0.86122,0.94937,0.78723,0.67699,0.518,1.07884,0.00095743,0.00095743,0.00095743
102,1631.54,0.86636,0.5714,1.28611,0.89437,0.90507,0.94052,0.78176,0.69411,0.49756,1.08515,0.000952714,0.000952714,0.000952714
103,1647.69,0.81404,0.50343,1.25385,0.89351,0.83502,0.93712,0.79432,0.61785,0.50489,1.05364,0.000947999,0.000947999,0.000947999
104,1663.94,0.81081,0.51667,1.23885,0.85918,0.81733,0.91534,0.76158,0.67397,0.58381,1.07448,0.000943283,0.000943283,0.000943283
105,1679.27,0.81044,0.53332,1.23785,0.85138,0.85389,0.92465,0.78115,0.63907,0.56509,1.05889,0.000938567,0.000938567,0.000938567
106,1695.42,0.819,0.5284,1.26196,0.89283,0.813,0.9404,0.79314,0.66131,0.5539,1.06957,0.000933851,0.000933851,0.000933851
107,1710.48,0.81591,0.55196,1.24072,0.92111,0.87438,0.9454,0.80454,0.64601,0.47105,1.06559,0.000929136,0.000929136,0.000929136
108,1729.16,0.81278,0.51044,1.24687,0.87092,0.83416,0.93618,0.7934,0.64217,0.55864,1.07328,0.00092442,0.00092442,0.00092442
109,1744.36,0.82143,0.53824,1.24642,0.83147,0.83532,0.92119,0.77139,0.68183,0.63715,1.08017,0.000919704,0.000919704,0.000919704
110,1759.06,0.80957,0.54815,1.24939,0.95416,0.88244,0.95513,0.8176,0.64032,0.43955,1.0555,0.000914989,0.000914989,0.000914989
111,1777.67,0.83384,0.50449,1.26379,0.9261,0.878,0.9595,0.82083,0.63302,0.43386,1.05912,0.000910273,0.000910273,0.000910273
112,1796.13,0.82079,0.51392,1.25146,0.88838,0.8878,0.93979,0.76386,0.76579,0.52552,1.1254,0.000905557,0.000905557,0.000905557
113,1811.63,0.82034,0.51253,1.24636,0.85618,0.87901,0.933,0.79674,0.62458,0.4977,1.05732,0.000900842,0.000900842,0.000900842
114,1827.03,0.79666,0.50494,1.22402,0.88794,0.85593,0.94697,0.80652,0.65366,0.46503,1.06603,0.000896126,0.000896126,0.000896126
115,1843.24,0.76896,0.49133,1.19728,0.87716,0.8919,0.94776,0.80986,0.6192,0.47509,1.04042,0.00089141,0.00089141,0.00089141
116,1858.98,0.78782,0.49644,1.21118,0.91273,0.81943,0.93854,0.80027,0.62534,0.50819,1.04793,0.000886694,0.000886694,0.000886694
117,1874.78,0.79557,0.52085,1.21863,0.88065,0.82091,0.89671,0.74935,0.69591,0.60482,1.07787,0.000881979,0.000881979,0.000881979
