epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,1714.78,0.87778,0.67704,1.26672,0.88411,0.87946,0.95023,0.80782,0.65313,0.46238,1.04987,0.000929136,0.000929136,0.000929136
108,1729.8,0.88025,0.69889,1.28168,0.89513,0.86578,0.94459,0.80368,0.63226,0.53073,1.05518,0.00092442,0.00092442,0.00092442
109,1744.54,0.87155,0.71589,1.26686,0.94039,0.83017,0.94555,0.81118,0.61881,0.47902,1.05193,0.000919704,0.000919704,0.000919704
110,1759.58,0.88878,0.71558,1.26931,0.85286,0.87386,0.94069,0.80495,0.60912,0.50049,1.0398,0.000914989,0.000914989,0.000914989
111,1774.79,0.87552,0.70749,1.27581,0.89095,0.89942,0.95129,0.82792,0.58155,0.45882,1.02402,0.000910273,0.000910273,0.000910273
112,1793.94,0.85267,0.66696,1.23962,0.87663,0.91207,0.95068,0.81667,0.61361,0.45427,1.03812,0.000905557,0.000905557,0.000905557
113,1808.92,0.87939,0.70141,1.26766,0.84047,0.89214,0.94419,0.8181,0.59387,0.47475,1.02885,0.000900842,0.000900842,0.000900842
114,1824.44,0.85465,0.67824,1.26533,0.93374,0.89004,0.95218,0.82602,0.60395,0.43668,1.03782,0.000896126,0.000896126,0.000896126
115,1838.96,0.85992,0.67334,1.26743,0.90749,0.86819,0.95148,0.80604,0.64726,0.47293,1.05892,0.00089141,0.00089141,0.00089141
116,1853.61,0.85474,0.69876,1.24325,0.93099,0.85767,0.9449,0.80462,0.63621,0.4694,1.05699,0.000886694,0.000886694,0.000886694
117,1868.51,0.85529,0.70858,1.26394,0.93358,0.84454,0.94509,0.81426,0.61808,0.4845,1.04843,0.000881979,0.000881979,0.000881979
118,1883.43,0.85822,0.73067,1.25605,0.93318,0.8764,0.95571,0.81887,0.62357,0.44485,1.03371,0.000877263,0.000877263,0.000877263
119,1898.53,0.88474,0.70877,1.27451,0.93199,0.87946,0.95666,0.84117,0.56449,0.42631,1.01059,0.000872547,0.000872547,0.000872547
120,1915.93,0.88065,0.68548,1.26358,0.84364,0.88389,0.9484,0.81443,0.62834,0.52221,1.04681,0.000867832,0.000867832,0.000867832
121,1930.46,0.87443,0.69415,1.26865,0.86718,0.90118,0.95989,0.83004,0.61284,0.47858,1.03912,0.000863116,0.000863116,0.000863116
122,1945.07,0.85885,0.70286,1.24893,0.90423,0.87761,0.96021,0.83343,0.60225,0.44005,1.02753,0.0008584,0.0008584,0.0008584
123,1959.52,0.84248,0.68211,1.23388,0.90062,0.90667,0.96407,0.83346,0.60835,0.42316,1.03539,0.000853685,0.000853685,0.000853685
124,1974.53,0.82938,0.6374,1.23506,0.86914,0.91382,0.95304,0.82279,0.6028,0.45428,1.03086,0.000848969,0.000848969,0.000848969
125,1990.02,0.86604,0.7036,1.26,0.92104,0.90063,0.95738,0.82898,0.59896,0.44864,1.03243,0.000844253,0.000844253,0.000844253
126,2005.21,0.84921,0.66371,1.24656,0.88278,0.92247,0.94855,0.82116,0.58714,0.47157,1.02987,0.000839537,0.000839537,0.000839537
127,2020.31,0.83877,0.65259,1.24641,0.9411,0.89494,0.95781,0.83073,0.60043,0.42731,1.02321,0.000834822,0.000834822,0.000834822
128,2035.6,0.82542,0.63562,1.24054,0.95311,0.88239,0.95792,0.838,0.58712,0.4265,1.02452,0.000830106,0.000830106,0.000830106
129,2050.24,0.83535,0.64052,1.22916,0.9135,0.90656,0.95151,0.83072,0.60288,0.44992,1.04471,0.00082539,0.00082539,0.00082539
130,2065.62,0.83559,0.67375,1.22736,0.9097,0.88574,0.95411,0.80824,0.67892,0.47719,1.07508,0.000820675,0.000820675,0.000820675
131,2080.02,0.84668,0.68484,1.23707,0.90413,0.87546,0.95128,0.82849,0.58868,0.48176,1.02602,0.000815959,0.000815959,0.000815959
132,2094.29,0.84209,0.67435,1.22969,0.89812,0.8794,0.95457,0.83445,0.59093,0.4419,1.02406,0.000811243,0.000811243,0.000811243
133,2109.23,0.81668,0.6568,1.22742,0.9118,0.90258,0.95456,0.83347,0.58422,0.42897,1.01834,0.000806528,0.000806528,0.000806528
134,2125.48,0.84789,0.68008,1.23911,0.88171,0.8982,0.95471,0.81632,0.62621,0.4597,1.0432,0.000801812,0.000801812,0.000801812
135,2140.58,0.82036,0.63631,1.21926,0.9119,0.8343,0.94442,0.82095,0.58224,0.51533,1.02049,0.000797096,0.000797096,0.000797096
136,2155.8,0.84153,0.68424,1.24611,0.93667,0.86075,0.95441,0.83263,0.57127,0.43288,1.02328,0.00079238,0.00079238,0.00079238
137,2170.88,0.83531,0.66079,1.23397,0.92165,0.90198,0.95249,0.83038,0.57707,0.43678,1.01867,0.000787665,0.000787665,0.000787665
138,2185.49,0.81221,0.63937,1.22176,0.91962,0.90073,0.959,0.83019,0.57346,0.4115,1.01686,0.000782949,0.000782949,0.000782949
139,2200.33,0.81975,0.63165,1.23293,0.92976,0.9083,0.95633,0.83693,0.58186,0.40017,1.01757,0.000778233,0.000778233,0.000778233
140,2214.86,0.83749,0.65984,1.23578,0.95201,0.89836,0.95799,0.83041,0.6023,0.41031,1.02729,0.000773518,0.000773518,0.000773518
141,2230.2,0.82231,0.65709,1.23935,0.95502,0.88828,0.94917,0.83858,0.56141,0.41034,1.02039,0.000768802,0.000768802,0.000768802
142,2244.95,0.80767,0.6158,1.22058,0.91582,0.87625,0.94695,0.80997,0.63044,0.48158,1.05262,0.000764086,0.000764086,0.000764086
143,2259.61,0.81958,0.64316,1.22562,0.93196,0.89636,0.95603,0.83176,0.58202,0.42466,1.02532,0.000759371,0.000759371,0.000759371
144,2274.53,0.80101,0.61797,1.21784,0.90976,0.89264,0.95537,0.83381,0.58505,0.43398,1.02218,0.000754655,0.000754655,0.000754655
145,2289.83,0.80698,0.61256,1.19949,0.94771,0.87157,0.94933,0.83009,0.59076,0.44912,1.02296,0.000749939,0.000749939,0.000749939
146,2305.11,0.82261,0.64925,1.22102,0.94957,0.86966,0.95615,0.84439,0.57852,0.42943,1.02257,0.000745223,0.000745223,0.000745223
147,2323.17,0.81678,0.65186,1.22229,0.89457,0.85327,0.93948,0.82594,0.56912,0.49514,1.00636,0.000740508,0.000740508,0.000740508
148,2337.61,0.78826,0.60407,1.20863,0.9251,0.89497,0.94781,0.82764,0.57804,0.45478,1.02347,0.000735792,0.000735792,0.000735792
149,2352.46,0.79519,0.6072,1.20499,0.93301,0.88281,0.95123,0.83362,0.56718,0.43934,1.0242,0.000731076,0.000731076,0.000731076
150,2367.55,0.81696,0.64004,1.22598,0.92748,0.88991,0.95064,0.81487,0.60246,0.4551,1.02708,0.000726361,0.000726361,0.000726361
151,2382.28,0.79133,0.63571,1.21566,0.91011,0.89299,0.94782,0.81358,0.6118,0.45595,1.04143,0.000721645,0.000721645,0.000721645
152,2397.57,0.79461,0.64485,1.20603,0.93079,0.90193,0.95541,0.83793,0.57301,0.42167,1.02131,0.000716929,0.000716929,0.000716929
153,2413.02,0.79475,0.61467,1.20319,0.91114,0.87279,0.94562,0.8176,0.57168,0.47562,1.01663,0.000712214,0.000712214,0.000712214
154,2427.49,0.81921,0.63393,1.22198,0.85305,0.92027,0.94217,0.81412,0.58781,0.4931,1.02066,0.000707498,0.000707498,0.000707498
155,2442.01,0.78677,0.63086,1.1981,0.93165,0.89287,0.95505,0.83181,0.59567,0.43437,1.02249,0.000702782,0.000702782,0.000702782
156,2457.18,0.81916,0.63683,1.22295,0.91257,0.89963,0.95204,0.83341,0.56723,0.43432,1.01895,0.000698066,0.000698066,0.000698066
